quantile,value,type,location,target,forecast_date,target_end_date
0.010,3300,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.025,3514,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.050,3694,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.100,3901,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.150,4036,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.200,4141,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.250,4267,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.300,4364,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.350,4472,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.400,4563,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.450,4660,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.500,4757,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
,4757,point,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.550,4866,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.600,4965,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.650,5071,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.700,5176,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.750,5303,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.800,5452,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.850,5631,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.900,5852,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.950,6264,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.975,6520,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.990,7155,quantile,US,1 wk ahead inc death,2020-09-06,2020-09-12
0.010,2746,quantile,US,2 wk ahead inc death,2020-09-06,2020-09-19
0.025,2859,quantile,US,2 wk ahead inc death,2020-09-06,2020-09-19
0.050,3066,quantile,US,2 wk ahead inc death,2020-09-06,2020-09-19
0.100,3297,quantile,US,2 wk ahead inc death,2020-09-06,2020-09-19
