quantile,value,type,location,target,forecast_date,target_end_date
0.010,5797,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.025,6210,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.050,6586,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.100,6943,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.150,7219,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.200,7439,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.250,7584,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.300,7758,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.350,7947,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.400,8070,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.450,8236,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.500,8404,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
,8404,point,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.550,8545,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.600,8733,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.650,8862,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.700,9054,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.750,9242,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.800,9467,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.850,9684,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.900,10054,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.950,10701,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.975,11158,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.990,11831,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.010,4777,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.025,5134,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.050,5478,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.100,5824,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.150,6034,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.200,6211,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.250,6397,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.300,6535,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.350,6723,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.400,6851,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.450,7047,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.500,7225,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
,7225,point,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.550,7399,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.600,7524,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.650,7714,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.700,7908,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.750,8149,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.800,8393,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.850,8637,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.900,8910,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.950,9499,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.975,10147,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.990,11633,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
