quantile,value,type,location,target,forecast_date,target_end_date
0.010,3064,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.025,3248,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.050,3381,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.100,3591,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.150,3738,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.200,3890,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.250,4019,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.300,4122,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.350,4210,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.400,4318,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.450,4416,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.500,4490,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
,4490,point,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.550,4585,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.600,4712,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.650,4830,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.700,4967,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.750,5098,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.800,5250,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.850,5455,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.900,5761,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.950,6283,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.975,7002,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.990,8392,quantile,US,1 wk ahead inc death,2020-09-27,2020-10-03
0.010,2547,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.025,2725,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.050,2841,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.100,3053,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.150,3211,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.200,3331,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.250,3447,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.300,3562,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.350,3692,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.400,3790,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.450,3896,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.500,3998,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
,3998,point,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.550,4126,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.600,4265,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.650,4394,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.700,4555,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.750,4719,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.800,4954,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.850,5259,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.900,5832,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.950,6826,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.975,8369,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.990,10460,quantile,US,2 wk ahead inc death,2020-09-27,2020-10-10
0.010,2120,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.025,2287,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.050,2442,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.100,2637,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.150,2775,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.200,2870,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.250,2968,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.300,3057,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.350,3146,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.400,3256,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.450,3330,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.500,3433,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
,3433,point,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.550,3552,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.600,3687,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.650,3842,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.700,4039,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.750,4217,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.800,4420,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.850,4829,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.900,5704,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.950,7828,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.975,9855,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.990,14754,quantile,US,3 wk ahead inc death,2020-09-27,2020-10-17
0.010,1762,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.025,1989,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.050,2085,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.100,2210,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.150,2327,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.200,2450,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.250,2512,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.300,2599,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.350,2699,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.400,2783,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.450,2889,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.500,2966,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
,2966,point,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.550,3086,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.600,3223,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.650,3363,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.700,3542,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.750,3802,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.800,4098,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.850,4573,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.900,5640,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.950,9171,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.975,12651,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.990,15240,quantile,US,4 wk ahead inc death,2020-09-27,2020-10-24
0.010,5,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.025,7,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.050,10,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.100,13,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.150,15,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.200,17,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.250,19,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.300,21,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.350,23,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.400,26,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.450,30,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.500,33,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
,33,point,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.550,36,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.600,40,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.650,44,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.700,49,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.750,53,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.800,61,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.850,70,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.900,86,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.950,122,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.975,151,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.990,196,quantile,02,1 wk ahead inc death,2020-09-27,2020-10-03
0.010,5,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.025,9,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.050,12,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.100,18,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.150,22,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.200,25,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.250,28,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.300,31,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.350,35,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.400,39,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.450,46,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.500,51,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
,51,point,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.550,57,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.600,63,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.650,72,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.700,82,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.750,98,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.800,120,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.850,144,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.900,173,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
0.950,294,quantile,02,2 wk ahead inc death,2020-09-27,2020-10-10
