quantile,value,type,location,target,forecast_date,target_end_date
0.010,4456,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.025,4714,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.050,4958,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.100,5266,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.150,5478,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.200,5648,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.250,5824,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.300,5948,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.350,6103,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.400,6260,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.450,6394,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.500,6554,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
,6554,point,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.550,6729,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.600,6898,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.650,7044,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.700,7243,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.750,7448,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.800,7687,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.850,7996,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.900,8482,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.950,9241,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.975,10444,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.990,11832,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.010,3772,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.025,4018,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.050,4287,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.100,4542,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.150,4760,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.200,4947,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.250,5131,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.300,5270,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.350,5429,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.400,5580,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.450,5723,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.500,5854,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
,5854,point,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.550,5992,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.600,6135,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.650,6309,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.700,6537,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.750,6786,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.800,7054,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.850,7427,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.900,8026,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
