quantile,value,type,location,target,forecast_date,target_end_date
0.010,4130,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.025,4461,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.050,4631,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.100,4856,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.150,5024,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.200,5184,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.250,5321,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.300,5445,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.350,5564,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.400,5662,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.450,5759,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.500,5878,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
,5878,point,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.550,6004,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.600,6100,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.650,6221,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.700,6350,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.750,6528,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.800,6679,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.850,6844,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.900,7066,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.950,7394,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.975,7688,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.990,8060,quantile,US,1 wk ahead inc death,2020-05-31,2020-06-06
0.010,3360,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.025,3641,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.050,3797,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.100,4054,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.150,4240,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.200,4398,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.250,4486,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
0.300,4610,quantile,US,2 wk ahead inc death,2020-05-31,2020-06-13
