quantile,value,type,location,target,forecast_date,target_end_date
0.010,3513,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.025,3713,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.050,3932,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.100,4150,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.150,4365,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.200,4529,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.250,4686,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.300,4825,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.350,4971,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.400,5087,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.450,5209,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.500,5388,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
,5388,point,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.550,5514,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.600,5677,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.650,5838,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.700,6052,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.750,6278,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.800,6470,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.850,6772,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.900,7233,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.950,7901,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.975,8611,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.990,9361,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.010,3012,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.025,3230,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.050,3468,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.100,3755,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.150,3960,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.200,4118,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.250,4280,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.300,4440,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.350,4596,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.400,4736,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.450,4906,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.500,5112,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
,5112,point,US,2 wk ahead inc death,2020-07-12,2020-07-25
