quantile,value,type,location,target,forecast_date,target_end_date
0.010,3519,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.025,3769,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.050,3889,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.100,4074,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.150,4223,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.200,4380,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.250,4486,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.300,4601,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.350,4701,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.400,4768,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.450,4842,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.500,4914,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
,4914,point,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.550,5004,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.600,5099,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.650,5194,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.700,5323,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.750,5441,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.800,5563,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.850,5721,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.900,5884,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.950,6148,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.975,6408,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.990,6649,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.010,2830,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.025,3084,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.050,3218,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.100,3386,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.150,3532,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.200,3641,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.250,3745,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.300,3852,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.350,3934,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.400,4033,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.450,4142,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.500,4221,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
,4221,point,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.550,4294,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.600,4382,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.650,4488,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.700,4581,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.750,4674,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.800,4791,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.850,4913,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.900,5153,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.950,5443,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.975,5605,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.990,5835,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.010,2335,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.025,2590,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.050,2702,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.100,2871,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.150,2973,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.200,3080,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.250,3166,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.300,3263,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.350,3310,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.400,3379,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.450,3463,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.500,3538,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
,3538,point,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.550,3611,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.600,3675,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.650,3753,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.700,3858,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.750,3944,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.800,4076,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.850,4228,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.900,4386,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.950,4669,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.975,4913,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.990,5299,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.010,1869,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.025,2015,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.050,2187,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.100,2384,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.150,2514,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.200,2599,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.250,2695,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.300,2774,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.350,2837,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.400,2905,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.450,2964,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
