quantile,value,type,location,target,forecast_date,target_end_date
0.010,2320,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.025,2770,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.050,3069,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.100,3437,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.150,3751,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.200,4073,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.250,4380,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.300,4540,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.350,4752,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.400,5012,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.450,5233,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.500,5436,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
,5436,point,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.550,5716,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.600,5944,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.650,6246,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.700,6571,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.750,6920,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.800,7227,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.850,7660,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.900,8157,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.950,9027,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.975,9731,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.990,11637,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.010,2215,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.025,2588,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.050,3068,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.100,3499,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.150,3870,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.200,4162,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.250,4446,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.300,4678,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.350,4893,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.400,5139,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.450,5397,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.500,5648,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
,5648,point,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.550,5881,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.600,6101,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.650,6386,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.700,6768,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.750,7033,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.800,7386,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.850,7943,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.900,8518,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.950,9456,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.975,10070,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.990,11220,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.010,2568,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.025,2897,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.050,3128,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.100,3646,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.150,3936,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.200,4224,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.250,4463,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.300,4703,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.350,4875,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.400,5073,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
