quantile,value,type,location,target,forecast_date,target_end_date
0.010,9388,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.025,11250,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.050,12341,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.100,13735,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.150,14634,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.200,15498,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.250,16074,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.300,16783,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.350,17478,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.400,18111,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.450,18844,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.500,19302,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
,19302,point,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.550,19901,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.600,20457,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.650,21138,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.700,21819,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.750,22601,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.800,23564,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.850,24729,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.900,26005,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.950,28424,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.975,30533,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.990,33514,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.010,10280,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.025,11453,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.050,12826,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.100,14354,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.150,15320,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.200,16352,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.250,17428,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.300,18298,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.350,19263,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.400,19953,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.450,20733,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.500,21347,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
,21347,point,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.550,22161,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.600,23147,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.650,24044,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.700,25413,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.750,26485,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.800,27691,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.850,29014,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.900,31204,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.950,34985,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.975,37695,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.990,42140,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.010,9844,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.025,11330,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.050,13092,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.100,14575,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.150,15776,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.200,17211,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.250,18267,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.300,19466,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.350,20446,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.400,21522,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.450,22635,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.500,23724,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
,23724,point,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.550,25179,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.600,26208,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.650,27634,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.700,29123,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.750,30731,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.800,32638,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.850,34760,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.900,38326,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.950,42630,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.975,48478,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.990,53674,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.010,9135,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.025,10713,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.050,12202,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.100,14006,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.150,15782,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.200,17248,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.250,18751,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.300,20116,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.350,21654,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.400,23131,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.450,24706,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.500,26812,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
,26812,point,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.550,28938,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.600,30972,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.650,33177,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.700,35117,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.750,37214,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.800,40444,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.850,44898,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
0.900,49152,quantile,US,4 wk ahead inc death,2020-07-12,2020-08-08
