quantile,value,type,location,target,forecast_date,target_end_date
0.010,10927,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.025,12086,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.050,12799,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.100,13765,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.150,14384,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.200,14977,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.250,15504,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.300,16191,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.350,16688,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.400,17093,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.450,17603,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.500,18093,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
,18093,point,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.550,18600,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.600,19380,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.650,20098,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.700,20733,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.750,21562,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.800,22606,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.850,23690,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.900,24766,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.950,26802,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.975,29149,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.990,31279,quantile,US,1 wk ahead inc death,2020-10-04,2020-10-10
0.010,10516,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.025,11179,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.050,12068,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.100,13192,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.150,13997,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.200,14621,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.250,15337,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.300,15865,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.350,16518,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.400,16966,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.450,17497,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.500,18004,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
,18004,point,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.550,18655,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.600,19191,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.650,19970,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.700,20655,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.750,21344,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.800,22178,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.850,23325,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.900,24999,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.950,27181,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.975,30423,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.990,32962,quantile,US,2 wk ahead inc death,2020-10-04,2020-10-17
0.010,9163,quantile,US,3 wk ahead inc death,2020-10-04,2020-10-24
