quantile,value,type,location,target,forecast_date,target_end_date
0.010,11292,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.025,11838,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.050,12677,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.100,13918,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.150,14747,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.200,15360,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.250,15870,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.300,16411,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.350,17021,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.400,17582,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.450,18238,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.500,18750,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
,18750,point,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.550,19261,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.600,19892,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.650,20600,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.700,21457,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.750,22255,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.800,23119,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.850,24279,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.900,25698,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.950,27773,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.975,29947,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.990,32274,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.010,10047,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.025,10825,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.050,12040,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.100,13125,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.150,13962,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.200,14519,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.250,15160,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.300,15848,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.350,16463,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.400,17036,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.450,17508,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.500,18070,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
,18070,point,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.550,18755,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.600,19486,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.650,20123,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.700,20763,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.750,21728,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.800,22657,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.850,23614,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.900,25139,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.950,28093,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.975,29725,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.990,31833,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.010,8959,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.025,9927,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.050,10690,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.100,11853,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.150,12846,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.200,13584,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.250,14433,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.300,15079,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.350,15711,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
