quantile,value,type,location,target,forecast_date,target_end_date
0.010,6559,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.025,7418,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.050,8095,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.100,8892,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.150,9442,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.200,10028,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.250,10413,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.300,10919,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.350,11349,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.400,11828,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.450,12233,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.500,12656,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
,12656,point,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.550,13160,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.600,13630,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.650,14260,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.700,14696,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.750,15258,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.800,15892,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.850,16637,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.900,17717,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.950,19725,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.975,21735,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.990,23615,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.010,5481,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.025,6333,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.050,7071,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.100,7955,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.150,8680,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.200,9130,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.250,9540,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.300,10047,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.350,10398,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.400,10772,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.450,11105,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.500,11482,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
,11482,point,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.550,11861,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.600,12255,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.650,12814,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.700,13382,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.750,14004,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.800,14891,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.850,15569,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.900,16444,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.950,17831,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.975,19246,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.990,20925,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.010,4823,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.025,5351,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.050,6021,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.100,6825,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.150,7648,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.200,8083,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.250,8506,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.300,9025,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.350,9402,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.400,9833,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.450,10221,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.500,10602,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
,10602,point,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.550,11197,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.600,11621,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.650,12072,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.700,12605,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.750,13193,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.800,13766,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.850,14424,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.900,15593,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.950,17449,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.975,19174,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.990,21589,quantile,US,3 wk ahead inc death,2020-06-14,2020-07-04
0.010,3727,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.025,4365,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.050,4969,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.100,6116,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.150,6637,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.200,7067,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.250,7596,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.300,8122,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.350,8664,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.400,9148,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.450,9627,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.500,10160,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
,10160,point,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.550,10658,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.600,11206,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.650,11675,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.700,12160,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.750,12833,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.800,13539,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.850,14558,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.900,15680,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.950,17550,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.975,19876,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.990,22699,quantile,US,4 wk ahead inc death,2020-06-14,2020-07-11
0.010,0,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.025,0,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.050,0,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.100,0,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.150,0,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.200,1,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.250,1,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.300,1,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.350,1,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.400,2,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.450,2,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.500,2,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
,2,point,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.550,2,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.600,2,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.650,3,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.700,3,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.750,3,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.800,4,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.850,4,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.900,5,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.950,7,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.975,8,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.990,9,quantile,02,1 wk ahead inc death,2020-06-14,2020-06-20
0.010,0,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.025,0,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.050,0,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.100,0,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.150,1,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.200,1,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.250,1,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.300,2,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.350,2,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.400,2,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.450,3,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.500,3,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
,3,point,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.550,3,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.600,3,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.650,4,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.700,4,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.750,5,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.800,5,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.850,6,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.900,7,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.950,9,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.975,11,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.990,13,quantile,02,2 wk ahead inc death,2020-06-14,2020-06-27
0.010,0,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.025,0,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.050,0,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.100,1,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.150,1,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.200,1,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.250,2,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.300,2,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.350,2,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.400,3,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.450,3,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.500,4,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
,4,point,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.550,4,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.600,5,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.650,5,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.700,6,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.750,6,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.800,7,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.850,8,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.900,10,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.950,12,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.975,16,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.990,21,quantile,02,3 wk ahead inc death,2020-06-14,2020-07-04
0.010,0,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.025,0,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.050,0,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.100,1,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.150,1,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.200,2,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.250,2,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.300,3,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.350,3,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.400,4,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.450,4,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.500,5,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
,5,point,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.550,6,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.600,7,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.650,7,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.700,8,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.750,9,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.800,12,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.850,13,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.900,16,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.950,20,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.975,27,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.990,35,quantile,02,4 wk ahead inc death,2020-06-14,2020-07-11
0.010,28,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.025,41,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.050,56,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.100,70,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.150,82,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.200,89,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.250,98,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.300,108,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.350,116,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.400,125,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.450,132,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.500,141,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
,141,point,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.550,151,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.600,162,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.650,171,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.700,185,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.750,198,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.800,212,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.850,233,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.900,260,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.950,295,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.975,337,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.990,389,quantile,01,1 wk ahead inc death,2020-06-14,2020-06-20
0.010,37,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.025,47,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.050,65,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.100,81,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.150,95,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.200,108,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.250,120,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.300,129,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.350,139,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.400,148,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.450,158,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.500,170,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
,170,point,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.550,182,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.600,197,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.650,209,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.700,225,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.750,243,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.800,262,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.850,292,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.900,326,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.950,386,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.975,461,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.990,578,quantile,01,2 wk ahead inc death,2020-06-14,2020-06-27
0.010,38,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.025,60,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.050,72,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.100,93,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.150,111,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.200,126,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.250,141,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.300,153,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.350,166,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.400,184,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.450,197,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.500,214,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
,214,point,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.550,227,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.600,252,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.650,268,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.700,294,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.750,319,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.800,358,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.850,407,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.900,456,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.950,548,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.975,638,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.990,805,quantile,01,3 wk ahead inc death,2020-06-14,2020-07-04
0.010,38,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.025,58,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.050,73,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.100,102,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.150,131,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.200,147,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.250,170,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.300,192,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.350,217,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.400,242,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.450,265,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.500,290,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
,290,point,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.550,318,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.600,355,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.650,392,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.700,430,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.750,474,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.800,525,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.850,590,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.900,695,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.950,885,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.975,1109,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.990,1541,quantile,01,4 wk ahead inc death,2020-06-14,2020-07-11
0.010,15,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.025,18,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.050,21,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.100,29,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.150,32,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.200,35,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.250,39,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.300,43,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.350,47,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.400,50,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.450,53,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.500,57,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
,57,point,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.550,61,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.600,65,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.650,70,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.700,75,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.750,80,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.800,87,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.850,93,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.900,105,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.950,121,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.975,145,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.990,165,quantile,05,1 wk ahead inc death,2020-06-14,2020-06-20
0.010,15,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.025,18,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.050,24,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.100,31,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.150,36,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.200,41,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.250,45,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.300,51,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.350,56,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.400,60,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.450,64,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.500,70,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
,70,point,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.550,75,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.600,79,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.650,85,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.700,93,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.750,101,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.800,110,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.850,122,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.900,142,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.950,167,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.975,197,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.990,235,quantile,05,2 wk ahead inc death,2020-06-14,2020-06-27
0.010,15,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.025,18,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.050,23,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.100,34,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.150,39,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.200,46,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.250,52,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.300,59,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.350,64,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.400,70,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.450,76,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.500,82,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
,82,point,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.550,89,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.600,97,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.650,105,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
0.700,115,quantile,05,3 wk ahead inc death,2020-06-14,2020-07-04
