quantile,value,type,location,target,forecast_date,target_end_date
0.010,6598,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.025,7471,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.050,8138,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.100,9133,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.150,9794,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.200,10302,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.250,10814,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.300,11446,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.350,11984,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.400,12410,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.450,12891,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.500,13322,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
,13322,point,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.550,13870,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.600,14454,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.650,15066,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.700,15700,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.750,16535,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.800,17421,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.850,18291,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.900,19695,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.950,21820,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.975,23641,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.990,26458,quantile,US,1 wk ahead inc death,2020-06-07,2020-06-13
0.010,5647,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.025,6326,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.050,6868,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.100,7708,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.150,8396,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.200,8944,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.250,9488,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.300,9954,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.350,10392,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.400,10844,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.450,11184,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.500,11589,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
,11589,point,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.550,11968,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.600,12472,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.650,13203,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.700,13748,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.750,14351,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.800,15162,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.850,15843,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.900,17307,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.950,19607,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.975,21726,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.990,23150,quantile,US,2 wk ahead inc death,2020-06-07,2020-06-20
0.010,4434,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.025,5297,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.050,5677,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.100,6497,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.150,7148,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.200,7625,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.250,8068,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.300,8600,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.350,8920,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.400,9261,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.450,9674,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.500,10094,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
,10094,point,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.550,10428,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.600,10922,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.650,11449,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.700,12071,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.750,12778,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.800,13500,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.850,14630,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.900,15727,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.950,17797,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.975,19448,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.990,21219,quantile,US,3 wk ahead inc death,2020-06-07,2020-06-27
0.010,3671,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.025,4077,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.050,4625,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.100,5313,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.150,5828,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.200,6362,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.250,6803,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.300,7307,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.350,7744,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.400,8122,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.450,8579,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.500,8972,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
,8972,point,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.550,9424,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.600,9918,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.650,10326,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.700,10831,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.750,11446,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.800,12350,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.850,13512,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.900,14812,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.950,17439,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.975,19496,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.990,21543,quantile,US,4 wk ahead inc death,2020-06-07,2020-07-04
0.010,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.025,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.050,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.100,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.150,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.200,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.250,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.300,0,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.350,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.400,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.450,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.500,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
,1,point,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.550,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.600,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.650,1,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.700,2,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.750,2,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.800,2,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.850,3,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.900,3,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.950,4,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.975,5,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.990,6,quantile,02,1 wk ahead inc death,2020-06-07,2020-06-13
0.010,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.025,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.050,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.100,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.150,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.200,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.250,0,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.300,1,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.350,1,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.400,1,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.450,1,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.500,2,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
,2,point,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.550,2,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.600,2,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.650,3,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.700,3,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.750,3,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.800,4,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.850,5,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.900,5,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.950,7,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.975,8,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.990,11,quantile,02,2 wk ahead inc death,2020-06-07,2020-06-20
0.010,0,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.025,0,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.050,0,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.100,0,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.150,0,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.200,1,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
0.250,1,quantile,02,3 wk ahead inc death,2020-06-07,2020-06-27
