quantile,value,type,location,target,forecast_date,target_end_date
0.010,7807,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.025,8350,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.050,9092,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.100,9778,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.150,10373,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.200,10894,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.250,11273,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.300,11720,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.350,12118,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.400,12457,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.450,12902,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.500,13242,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
,13242,point,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.550,13664,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.600,13990,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.650,14480,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.700,14944,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.750,15440,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.800,16124,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.850,17057,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.900,17936,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.950,19787,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.975,21353,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.990,23303,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.010,7018,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.025,7875,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.050,8272,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.100,9250,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.150,9974,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.200,10525,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.250,11030,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.300,11550,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.350,12084,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.400,12414,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.450,12800,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.500,13245,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
,13245,point,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.550,13705,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.600,14194,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.650,14702,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.700,15267,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.750,15931,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.800,16609,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.850,17685,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.900,19072,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.950,21512,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.975,23839,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.990,26588,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.010,6385,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.025,7090,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.050,8028,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.100,8873,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.150,9640,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.200,10448,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.250,11038,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.300,11681,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.350,12196,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.400,12663,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.450,13249,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.500,13708,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
,13708,point,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.550,14277,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.600,14782,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.650,15498,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.700,16217,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.750,17059,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.800,18328,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.850,19562,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.900,21650,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.950,24525,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.975,27756,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.990,31495,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.010,5261,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.025,6233,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.050,7137,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.100,8402,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.150,9474,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.200,10133,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.250,11010,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.300,11883,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.350,12465,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.400,13120,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.450,13772,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.500,14552,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
,14552,point,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.550,15458,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.600,16210,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.650,17352,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.700,18817,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.750,20601,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.800,22333,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.850,24433,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.900,27105,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.950,32591,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.975,35762,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.990,42118,quantile,US,4 wk ahead inc death,2020-06-21,2020-07-18
0.010,0,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.025,0,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.050,0,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.100,0,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.150,0,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.200,1,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.250,1,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.300,1,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.350,1,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.400,1,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.450,2,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.500,2,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
,2,point,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.550,2,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.600,2,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.650,3,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.700,3,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.750,3,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.800,4,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
0.850,4,quantile,02,1 wk ahead inc death,2020-06-21,2020-06-27
