quantile,value,type,location,target,forecast_date,target_end_date
0.010,6561,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.025,7438,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.050,8630,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.100,9907,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.150,10683,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.200,11589,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.250,12213,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.300,12746,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.350,13312,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.400,13957,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.450,14624,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.500,15120,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
,15120,point,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.550,15603,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.600,16140,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.650,16911,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.700,17662,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.750,18459,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.800,19294,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.850,20324,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.900,21816,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.950,24049,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.975,25715,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.990,28872,quantile,US,1 wk ahead inc death,2020-05-24,2020-05-30
0.010,5478,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.025,6139,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.050,7135,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.100,8254,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.150,9024,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.200,9615,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.250,10019,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.300,10514,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.350,11127,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.400,11627,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.450,12027,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.500,12520,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
,12520,point,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.550,13087,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.600,13612,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.650,14294,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.700,14997,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.750,15674,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.800,16566,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.850,17579,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.900,18732,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.950,20777,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.975,22520,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.990,25486,quantile,US,2 wk ahead inc death,2020-05-24,2020-06-06
0.010,4258,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.025,4997,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.050,5627,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.100,6516,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.150,7105,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.200,7587,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.250,8269,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.300,8805,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.350,9314,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.400,9839,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.450,10221,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.500,10611,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
,10611,point,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.550,11151,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.600,11714,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.650,12233,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.700,12886,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.750,13426,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.800,14081,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.850,15196,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.900,16411,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.950,18255,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.975,20186,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.990,23236,quantile,US,3 wk ahead inc death,2020-05-24,2020-06-13
0.010,3307,quantile,US,4 wk ahead inc death,2020-05-24,2020-06-20
