quantile,value,type,location,target,forecast_date,target_end_date
0.010,13953,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.025,15482,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.050,16769,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.100,18094,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.150,19092,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.200,19969,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.250,20646,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.300,21457,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.350,22116,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.400,22714,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.450,23386,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.500,24164,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
,24164,point,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.550,24764,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.600,25526,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.650,26236,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.700,27255,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.750,28184,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.800,29713,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.850,31079,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.900,32498,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.950,35185,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.975,38131,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.990,41513,quantile,US,1 wk ahead inc death,2020-08-16,2020-08-22
0.010,12401,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.025,13338,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.050,14792,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.100,16400,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.150,17499,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.200,18013,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.250,18954,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.300,19682,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.350,20454,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.400,21007,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.450,21626,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.500,22508,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
,22508,point,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.550,23151,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.600,23806,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.650,24624,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.700,25427,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.750,26220,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.800,27337,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.850,28574,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.900,30340,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.950,33180,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.975,35741,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.990,39503,quantile,US,2 wk ahead inc death,2020-08-16,2020-08-29
0.010,10159,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.025,11767,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.050,12804,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.100,14120,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.150,15171,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.200,15847,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.250,16584,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.300,17482,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.350,18200,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.400,18806,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.450,19560,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.500,20308,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
,20308,point,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.550,20921,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.600,21643,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.650,22464,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.700,23205,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.750,24186,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.800,25618,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.850,27198,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.900,28826,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.950,32843,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.975,35378,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.990,38857,quantile,US,3 wk ahead inc death,2020-08-16,2020-09-05
0.010,7934,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.025,9467,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.050,10665,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.100,12012,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.150,13161,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.200,13896,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.250,14715,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.300,15401,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.350,16030,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.400,16615,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.450,17379,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.500,18150,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
,18150,point,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.550,18731,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.600,19509,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.650,20804,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.700,21880,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.750,23222,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.800,24416,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.850,25896,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.900,28146,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.950,32003,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.975,36160,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.990,39763,quantile,US,4 wk ahead inc death,2020-08-16,2020-09-12
0.010,1,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.025,2,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.050,4,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.100,5,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.150,6,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.200,7,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.250,7,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.300,8,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
0.350,8,quantile,02,1 wk ahead inc death,2020-08-16,2020-08-22
