quantile,value,type,location,target,forecast_date,target_end_date
0.010,11598,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.025,12366,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.050,13283,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.100,14253,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.150,15185,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.200,15792,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.250,16578,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.300,17193,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.350,17897,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.400,18500,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.450,19104,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.500,19612,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
,19612,point,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.550,20138,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.600,20694,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.650,21311,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.700,21941,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.750,22870,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.800,23827,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.850,25000,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.900,26319,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.950,28271,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.975,30616,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.990,34418,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.010,11398,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.025,12294,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.050,13107,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.100,14456,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.150,15520,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.200,16142,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.250,16758,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.300,17474,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.350,18152,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.400,18777,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.450,19362,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.500,19969,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
,19969,point,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.550,20723,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.600,21702,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.650,22387,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.700,23284,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
