quantile,value,type,location,target,forecast_date,target_end_date
0.010,8480,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.025,9351,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.050,10093,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.100,11155,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.150,11823,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.200,12347,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.250,12788,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.300,13270,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.350,13790,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.400,14196,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.450,14647,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.500,15060,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
,15060,point,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.550,15557,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.600,16229,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.650,16888,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.700,17568,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.750,18307,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.800,19213,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.850,20180,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.900,21598,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.950,23355,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.975,25097,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.990,27437,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.010,8761,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.025,9490,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.050,10461,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.100,11448,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.150,12118,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.200,12937,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.250,13400,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.300,14006,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
