quantile,value,type,location,target,forecast_date,target_end_date
0.010,6579,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.025,7405,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.050,8350,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.100,10034,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.150,11164,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.200,12006,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.250,13009,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.300,13582,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.350,14182,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.400,14930,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.450,15512,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.500,16176,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
,16176,point,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.550,16833,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.600,17550,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.650,18172,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.700,18964,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.750,20315,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.800,21410,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.850,23020,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.900,24721,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.950,27173,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.975,29650,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.990,36169,quantile,US,1 wk ahead inc death,2020-05-03,2020-05-09
0.010,5216,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.025,5872,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.050,7125,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.100,8362,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.150,9238,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.200,9834,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.250,10472,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.300,11123,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.350,11608,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.400,12217,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.450,12924,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.500,13632,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
,13632,point,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.550,14076,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.600,14760,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.650,15436,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.700,16124,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.750,16854,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
0.800,17654,quantile,US,2 wk ahead inc death,2020-05-03,2020-05-16
