quantile,value,type,location,target,forecast_date,target_end_date
0.010,11862,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.025,13033,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.050,14082,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.100,15024,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.150,16081,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.200,16700,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.250,17302,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.300,18071,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.350,18751,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.400,19317,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.450,19936,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.500,20744,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
,20744,point,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.550,21335,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.600,22155,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.650,23089,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.700,23880,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.750,24761,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.800,25641,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.850,26894,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.900,28637,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.950,31961,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.975,34614,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.990,38073,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.010,10059,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.025,11369,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.050,12399,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.100,13460,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.150,14440,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.200,15219,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.250,15980,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.300,16642,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.350,17195,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.400,17709,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.450,18108,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.500,18652,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
,18652,point,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.550,19136,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.600,19838,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.650,20549,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.700,21401,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.750,22298,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.800,23537,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.850,24647,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.900,26347,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.950,29834,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.975,32634,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.990,35000,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.010,9102,quantile,US,3 wk ahead inc death,2020-08-30,2020-09-19
0.025,9753,quantile,US,3 wk ahead inc death,2020-08-30,2020-09-19
