quantile,value,type,location,target,forecast_date,target_end_date
0.010,12025,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.025,13557,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.050,14895,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.100,16527,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.150,17373,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.200,18167,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.250,18889,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.300,19546,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.350,20185,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.400,20837,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.450,21523,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.500,22036,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
,22036,point,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.550,22511,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.600,23232,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.650,23969,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.700,25025,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.750,25958,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.800,26802,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.850,27925,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.900,29763,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.950,32599,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.975,34780,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.990,36915,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.010,12151,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.025,13903,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.050,14968,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.100,16420,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.150,17802,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.200,18678,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.250,19656,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.300,20597,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.350,21381,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.400,22178,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.450,23002,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.500,23621,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
,23621,point,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.550,24503,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.600,25271,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.650,26174,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.700,27062,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.750,28106,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.800,29170,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.850,30767,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.900,32265,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.950,35114,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.975,37872,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.990,41105,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.010,11526,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.025,12856,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.050,14285,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.100,16069,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.150,17564,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.200,18451,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.250,19338,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.300,20438,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.350,21530,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.400,22726,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.450,23831,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.500,24811,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
,24811,point,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.550,25919,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.600,26866,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.650,27688,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.700,28937,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.750,30013,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.800,31640,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.850,33984,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.900,36825,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.950,40603,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.975,43631,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.990,45723,quantile,US,3 wk ahead inc death,2020-07-19,2020-08-08
0.010,9858,quantile,US,4 wk ahead inc death,2020-07-19,2020-08-15
