quantile,value,type,location,target,forecast_date,target_end_date
0.010,10778,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.025,11830,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.050,12608,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.100,13492,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.150,14277,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.200,14959,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.250,15486,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.300,16237,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.350,16688,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.400,17244,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.450,17713,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.500,18195,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
,18195,point,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.550,18775,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.600,19423,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.650,20208,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.700,20772,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.750,21773,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.800,22764,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.850,23989,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.900,25034,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.950,26678,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.975,28713,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.990,31008,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.010,9679,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.025,10356,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.050,10959,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.100,12096,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.150,12797,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.200,13378,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.250,14163,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.300,14931,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.350,15565,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.400,15972,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.450,16507,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.500,17122,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
,17122,point,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.550,17683,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.600,18438,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.650,19134,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.700,19851,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.750,20638,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.800,21428,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.850,22556,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.900,23933,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.950,26152,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.975,28309,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.990,30569,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.010,8003,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.025,8770,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.050,9754,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.100,10779,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.150,11437,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.200,12118,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.250,12681,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.300,13294,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.350,13882,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.400,14538,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.450,15191,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.500,15879,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
,15879,point,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.550,16629,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.600,17412,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.650,17956,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.700,18566,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.750,19320,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.800,20388,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.850,21770,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.900,23475,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.950,26196,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.975,27785,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.990,31169,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.010,6447,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.025,7136,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.050,7982,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.100,9050,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.150,9829,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.200,10603,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.250,11446,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.300,12000,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
