quantile,value,type,location,target,forecast_date,target_end_date
0.010,13360,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.025,14237,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.050,15702,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.100,17262,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.150,18311,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.200,19196,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.250,20046,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.300,20705,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.350,21327,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.400,21963,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.450,22557,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.500,23161,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
,23161,point,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.550,23848,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.600,24500,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.650,25472,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.700,26189,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.750,26988,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.800,27883,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.850,28995,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.900,30716,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.950,32895,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.975,35134,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.990,37590,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.010,11289,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.025,12043,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.050,13193,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.100,14569,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.150,15848,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.200,16767,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.250,17446,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.300,18229,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.350,18843,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.400,19418,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.450,20023,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.500,20564,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
,20564,point,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.550,21149,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.600,21890,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.650,22418,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.700,23180,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.750,23990,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.800,24967,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.850,26320,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.900,27760,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.950,30861,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.975,33744,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.990,35694,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.010,8691,quantile,US,3 wk ahead inc death,2020-08-23,2020-09-12
0.025,9719,quantile,US,3 wk ahead inc death,2020-08-23,2020-09-12
0.050,11006,quantile,US,3 wk ahead inc death,2020-08-23,2020-09-12
