
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.14      1.85      0.64      0.00      2.52    745.33      1.00
                    E0   1026.26   1576.29    567.38      0.27   2331.13    746.51      1.01
                    H0     70.18     36.20     63.85     17.65    121.61   1077.87      1.00
                    I0    124.62    303.52     45.24      0.02    298.71    885.29      1.00
                 beta0      4.71      2.00      4.37      1.73      7.57    273.00      1.00
  confirmed_dispersion      0.82      0.08      0.82      0.69      0.97    693.96      1.00
      death_dispersion      0.51      0.05      0.51      0.42      0.58   1252.72      1.00
            death_prob      0.00      0.00      0.00      0.00      0.00    985.13      1.00
            death_rate      0.00      0.00      0.00      0.00      0.01   1007.76      1.00
           det_prob[0]      0.11      0.04      0.10      0.05      0.18    461.55      1.00
           det_prob[1]      0.09      0.04      0.08      0.03      0.14    409.41      1.00
           det_prob[2]      0.07      0.03      0.06      0.02      0.11    376.13      1.00
           det_prob[3]      0.05      0.03      0.05      0.02      0.09    318.28      1.00
           det_prob[4]      0.04      0.02      0.04      0.01      0.07    307.83      1.00
           det_prob[5]      0.03      0.02      0.03      0.01      0.06    321.21      1.00
           det_prob[6]      0.03      0.02      0.02      0.00      0.05    363.74      1.00
           det_prob[7]      0.02      0.02      0.02      0.00      0.04    317.35      1.00
           det_prob[8]      0.02      0.01      0.01      0.00      0.03    317.93      1.00
           det_prob[9]      0.01      0.01      0.01      0.00      0.02    300.30      1.00
          det_prob[10]      0.01      0.01      0.01      0.00      0.02    292.35      1.00
          det_prob[11]      0.01      0.01      0.01      0.00      0.02    289.86      1.00
          det_prob[12]      0.01      0.01      0.01      0.00      0.01    289.22      1.00
          det_prob[13]      0.01      0.00      0.00      0.00      0.01    302.07      1.01
          det_prob[14]      0.00      0.00      0.00      0.00      0.01    336.42      1.01
          det_prob[15]      0.00      0.00      0.00      0.00      0.01    338.73      1.01
          det_prob[16]      0.00      0.00      0.00      0.00      0.01    337.51      1.01
          det_prob[17]      0.00      0.00      0.00      0.00      0.00    332.52      1.01
          det_prob[18]      0.00      0.00      0.00      0.00      0.00    345.08      1.01
          det_prob[19]      0.00      0.00      0.00      0.00      0.00    333.20      1.01
          det_prob[20]      0.00      0.00      0.00      0.00      0.00    362.12      1.02
          det_prob[21]      0.00      0.00      0.00      0.00      0.00    359.69      1.01
          det_prob[22]      0.00      0.00      0.00      0.00      0.00    362.88      1.02
          det_prob[23]      0.00      0.00      0.00      0.00      0.00    445.20      1.02
          det_prob[24]      0.00      0.00      0.00      0.00      0.00    477.65      1.02
          det_prob[25]      0.00      0.00      0.00      0.00      0.00    484.17      1.02
          det_prob[26]      0.00      0.00      0.00      0.00      0.00    457.38      1.02
          det_prob[27]      0.00      0.00      0.00      0.00      0.00    500.02      1.02
          det_prob[28]      0.00      0.00      0.00      0.00      0.00    469.42      1.01
          det_prob[29]      0.00      0.00      0.00      0.00      0.00    483.14      1.01
          det_prob[30]      0.00      0.00      0.00      0.00      0.00    508.34      1.01
          det_prob[31]      0.00      0.00      0.00      0.00      0.00    607.01      1.01
          det_prob[32]      0.00      0.00      0.00      0.00      0.00    646.77      1.01
          det_prob[33]      0.00      0.00      0.00      0.00      0.00    697.33      1.01
          det_prob[34]      0.00      0.00      0.00      0.00      0.00    743.74      1.01
          det_prob[35]      0.00      0.00      0.00      0.00      0.00    743.39      1.01
          det_prob[36]      0.00      0.00      0.00      0.00      0.00    776.41      1.01
          det_prob[37]      0.00      0.00      0.00      0.00      0.00    853.24      1.01
          det_prob[38]      0.00      0.00      0.00      0.00      0.00    774.61      1.01
          det_prob[39]      0.00      0.00      0.00      0.00      0.00    802.26      1.00
          det_prob[40]      0.00      0.00      0.00      0.00      0.00    779.27      1.00
          det_prob[41]      0.00      0.00      0.00      0.00      0.00    892.92      1.00
          det_prob[42]      0.00      0.00      0.00      0.00      0.00    988.32      1.00
          det_prob[43]      0.00      0.00      0.00      0.00      0.00   1075.03      1.00
          det_prob[44]      0.00      0.00      0.00      0.00      0.00    924.21      1.00
          det_prob[45]      0.00      0.00      0.00      0.00      0.00    913.66      1.00
          det_prob[46]      0.00      0.00      0.00      0.00      0.00    634.73      1.00
          det_prob[47]      0.00      0.00      0.00      0.00      0.00    591.84      1.01
          det_prob[48]      0.00      0.00      0.00      0.00      0.01    778.99      1.01
          det_prob[49]      0.00      0.00      0.00      0.00      0.01    652.55      1.01
          det_prob[50]      0.00      0.00      0.00      0.00      0.01    622.05      1.01
          det_prob[51]      0.00      0.00      0.00      0.00      0.01    524.05      1.01
