quantile,value,type,location,target,forecast_date,target_end_date
0.010,4990,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.025,5238,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.050,5448,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.100,5733,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.150,5971,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.200,6144,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.250,6334,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.300,6517,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.350,6660,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.400,6793,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.450,6921,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.500,7018,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
,7018,point,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.550,7123,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.600,7250,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.650,7374,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.700,7530,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.750,7690,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.800,7869,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.850,8043,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.900,8245,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.950,8642,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.975,9109,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.990,9634,quantile,US,1 wk ahead inc death,2020-08-09,2020-08-15
0.010,4198,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.025,4630,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.050,4849,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.100,5164,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.150,5372,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.200,5517,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.250,5645,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.300,5805,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.350,5957,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.400,6115,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.450,6274,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.500,6404,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
,6404,point,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.550,6559,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.600,6682,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.650,6835,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.700,6988,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.750,7162,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.800,7369,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
0.850,7621,quantile,US,2 wk ahead inc death,2020-08-09,2020-08-22
