quantile,value,type,location,target,forecast_date,target_end_date
0.010,4262,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.025,4585,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.050,4838,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.100,5040,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.150,5198,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.200,5341,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.250,5521,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.300,5642,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.350,5768,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.400,5886,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.450,6020,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.500,6150,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
,6150,point,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.550,6288,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.600,6406,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.650,6535,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.700,6659,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.750,6798,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.800,6966,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.850,7152,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.900,7471,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.950,7943,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.975,8247,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.990,8770,quantile,US,1 wk ahead inc death,2020-07-19,2020-07-25
0.010,4179,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.025,4560,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.050,4851,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.100,5139,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.150,5354,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
0.200,5578,quantile,US,2 wk ahead inc death,2020-07-19,2020-08-01
