quantile,value,type,location,target,forecast_date,target_end_date
0.010,5846,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.025,6227,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.050,6498,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.100,6889,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.150,7143,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.200,7372,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.250,7554,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.300,7730,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.350,7928,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.400,8065,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.450,8202,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.500,8372,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
,8372,point,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.550,8569,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.600,8735,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.650,8907,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.700,9113,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.750,9324,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.800,9515,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.850,9804,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.900,10081,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.950,10672,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.975,11173,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.990,11814,quantile,US,1 wk ahead inc death,2020-05-17,2020-05-23
0.010,4519,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.025,4777,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.050,5171,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.100,5542,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.150,5812,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.200,6049,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.250,6236,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.300,6415,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.350,6560,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.400,6743,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.450,6900,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.500,7040,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
,7040,point,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.550,7223,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
0.600,7404,quantile,US,2 wk ahead inc death,2020-05-17,2020-05-30
