quantile,value,type,location,target,forecast_date,target_end_date
0.010,3585,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.025,3770,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.050,3990,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.100,4207,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.150,4350,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.200,4464,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.250,4560,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.300,4640,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.350,4727,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.400,4843,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.450,4920,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.500,5002,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
,5002,point,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.550,5083,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.600,5168,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.650,5265,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.700,5363,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.750,5467,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.800,5607,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.850,5727,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.900,5964,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.950,6246,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.975,6473,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.990,6793,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.010,3079,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.025,3296,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.050,3521,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.100,3772,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.150,3910,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.200,4063,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.250,4180,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.300,4294,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.350,4387,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.400,4458,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.450,4555,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.500,4662,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
,4662,point,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.550,4779,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.600,4870,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.650,4968,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.700,5095,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.750,5246,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.800,5415,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.850,5559,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.900,5785,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.950,6122,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.975,6331,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.990,6510,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.010,2545,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.025,2723,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.050,2953,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.100,3216,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.150,3395,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.200,3548,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.250,3726,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.300,3846,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.350,3975,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.400,4086,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.450,4197,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.500,4332,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
,4332,point,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.550,4470,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.600,4592,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.650,4735,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.700,4904,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.750,5084,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.800,5275,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.850,5524,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.900,5833,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.950,6226,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.975,6578,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.990,6886,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.010,2191,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.025,2318,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.050,2467,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.100,2738,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.150,2946,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.200,3095,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.250,3252,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.300,3378,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.350,3510,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.400,3686,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.450,3823,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.500,4026,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
,4026,point,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.550,4220,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.600,4426,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.650,4601,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.700,4810,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.750,5072,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.800,5355,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.850,5743,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.900,6167,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.950,6623,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.975,7074,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.990,7545,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.010,0,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.025,0,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.050,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.100,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.150,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.200,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.250,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.300,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.350,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.400,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.450,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.500,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
,3,point,02,1 wk ahead inc death,2020-09-13,2020-09-19
