quantile,value,type,location,target,forecast_date,target_end_date
0.010,4735,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.025,4945,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.050,5164,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.100,5447,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.150,5668,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.200,5847,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.250,5987,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.300,6096,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.350,6244,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.400,6348,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.450,6477,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.500,6593,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
,6593,point,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.550,6694,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.600,6794,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.650,6933,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.700,7091,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.750,7227,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.800,7409,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.850,7592,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.900,7829,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.950,8225,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.975,8534,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.990,8977,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.010,4169,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.025,4553,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.050,4830,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.100,5197,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.150,5442,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.200,5663,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.250,5846,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.300,6015,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.350,6175,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.400,6288,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.450,6435,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.500,6590,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
,6590,point,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.550,6721,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.600,6900,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.650,7082,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.700,7233,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.750,7428,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.800,7681,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.850,7889,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.900,8202,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.950,8842,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.975,9244,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.990,9937,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.010,3830,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.025,4093,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.050,4324,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.100,4670,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.150,4941,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.200,5149,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.250,5329,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.300,5588,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.350,5796,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.400,6014,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.450,6154,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.500,6334,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
,6334,point,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.550,6559,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.600,6829,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.650,7055,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.700,7264,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.750,7578,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.800,7929,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.850,8225,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.900,8682,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.950,9346,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.975,10076,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.990,10774,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.010,3103,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.025,3414,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.050,3655,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.100,4025,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.150,4394,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.200,4687,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.250,4970,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.300,5201,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.350,5364,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.400,5621,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.450,5868,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.500,6108,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
,6108,point,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.550,6358,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.600,6638,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.650,6995,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.700,7403,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.750,7731,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.800,8171,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.850,8573,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.900,9229,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.950,10195,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.975,11061,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.990,12306,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.010,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.025,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.050,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.100,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.150,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.200,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.250,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.300,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.350,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.400,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.450,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.500,4,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
,4,point,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.550,4,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.600,4,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.650,5,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.700,5,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.750,6,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.800,6,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.850,7,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
