quantile,value,type,location,target,forecast_date,target_end_date
0.010,4423,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.025,4783,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.050,4944,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.100,5160,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.150,5330,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.200,5549,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.250,5638,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.300,5769,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.350,5877,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.400,5995,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.450,6085,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.500,6177,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
,6177,point,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.550,6304,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.600,6418,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.650,6517,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.700,6620,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.750,6754,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.800,6935,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.850,7109,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.900,7359,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.950,7659,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.975,8004,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.990,8398,quantile,US,1 wk ahead inc death,2020-08-23,2020-08-29
0.010,3660,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.025,3848,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.050,4167,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.100,4398,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.150,4624,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.200,4792,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.250,4932,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.300,5079,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.350,5213,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.400,5341,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.450,5450,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.500,5542,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
,5542,point,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.550,5645,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.600,5774,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.650,5870,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.700,6000,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
0.750,6123,quantile,US,2 wk ahead inc death,2020-08-23,2020-09-05
