quantile,value,type,location,target,forecast_date,target_end_date
0.010,3007,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.025,3170,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.050,3344,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.100,3529,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.150,3657,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.200,3798,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.250,3899,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.300,3988,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.350,4085,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.400,4193,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.450,4286,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.500,4352,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
,4352,point,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.550,4420,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.600,4513,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.650,4615,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.700,4710,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.750,4829,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.800,4975,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.850,5115,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.900,5288,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.950,5586,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.975,5791,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.990,6073,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.010,2704,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.025,2913,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.050,3108,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.100,3298,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.150,3449,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.200,3637,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.250,3806,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.300,3985,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.350,4092,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.400,4223,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.450,4326,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.500,4414,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
,4414,point,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.550,4555,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.600,4717,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.650,4852,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.700,5041,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.750,5143,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.800,5386,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.850,5593,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.900,5874,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.950,6416,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.975,7069,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.990,7791,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.010,2363,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.025,2538,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.050,2741,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.100,3030,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
0.150,3261,quantile,US,3 wk ahead inc death,2020-06-21,2020-07-11
