quantile,value,type,location,target,forecast_date,target_end_date
0.010,3880,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.025,4093,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.050,4371,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.100,4632,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.150,4802,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.200,4954,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.250,5080,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.300,5211,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.350,5303,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.400,5406,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.450,5510,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.500,5618,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
,5618,point,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.550,5700,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.600,5791,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.650,5890,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.700,6064,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.750,6190,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.800,6351,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.850,6536,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.900,6782,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.950,7140,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.975,7460,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.990,7729,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.010,3815,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.025,4199,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
