quantile,value,type,location,target,forecast_date,target_end_date
0.010,3242,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.025,3435,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.050,3647,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.100,3836,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.150,3979,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.200,4110,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.250,4230,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.300,4303,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.350,4383,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.400,4457,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.450,4543,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.500,4648,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
,4648,point,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.550,4736,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.600,4834,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.650,4960,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.700,5059,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.750,5184,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.800,5286,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.850,5456,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.900,5650,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.950,5885,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.975,6185,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.990,6534,quantile,US,1 wk ahead inc death,2020-06-14,2020-06-20
0.010,2820,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.025,2949,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.050,3142,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.100,3362,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.150,3523,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.200,3651,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.250,3762,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.300,3887,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.350,3956,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.400,4071,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.450,4161,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.500,4285,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
,4285,point,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.550,4383,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.600,4508,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.650,4605,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.700,4721,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.750,4883,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.800,5005,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.850,5208,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.900,5481,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.950,5847,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
0.975,6179,quantile,US,2 wk ahead inc death,2020-06-14,2020-06-27
