quantile,value,type,location,target,forecast_date,target_end_date
0.010,3736,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.025,3982,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.050,4214,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.100,4506,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.150,4706,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.200,4863,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.250,4964,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.300,5101,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.350,5213,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.400,5326,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.450,5430,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.500,5534,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
,5534,point,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.550,5662,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.600,5774,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.650,5899,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.700,6050,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.750,6254,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.800,6444,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.850,6640,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.900,6898,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.950,7315,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.975,7884,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.990,8220,quantile,US,1 wk ahead inc death,2020-07-12,2020-07-18
0.010,3667,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.025,3949,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.050,4368,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.100,4696,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.150,4947,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.200,5179,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.250,5344,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.300,5574,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.350,5774,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.400,5954,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.450,6186,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.500,6393,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
,6393,point,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.550,6583,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.600,6738,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.650,6932,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.700,7111,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.750,7425,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.800,7721,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.850,8094,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.900,8493,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.950,9325,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.975,9834,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.990,10438,quantile,US,2 wk ahead inc death,2020-07-12,2020-07-25
0.010,3535,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.025,3788,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.050,4221,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.100,4636,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.150,4978,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.200,5258,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.250,5526,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.300,5888,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.350,6254,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.400,6555,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.450,6914,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.500,7228,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
,7228,point,US,3 wk ahead inc death,2020-07-12,2020-08-01
0.550,7555,quantile,US,3 wk ahead inc death,2020-07-12,2020-08-01
