quantile,value,type,location,target,forecast_date,target_end_date
0.010,2748,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.025,2946,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.050,3112,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.100,3334,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.150,3439,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.200,3564,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.250,3657,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.300,3735,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.350,3832,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.400,3933,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.450,3988,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.500,4054,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
,4054,point,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.550,4141,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.600,4235,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.650,4339,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.700,4458,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.750,4591,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.800,4722,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.850,4858,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.900,5089,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.950,5397,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.975,5673,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.990,6277,quantile,US,1 wk ahead inc death,2020-07-05,2020-07-11
0.010,2641,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.025,2865,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
0.050,3038,quantile,US,2 wk ahead inc death,2020-07-05,2020-07-18
