quantile,value,type,location,target,forecast_date,target_end_date
0.010,3584,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.025,3799,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.050,3983,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.100,4158,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.150,4335,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.200,4433,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.250,4560,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.300,4646,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.350,4730,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.400,4840,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.450,4953,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.500,5037,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
,5037,point,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.550,5145,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.600,5236,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.650,5341,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.700,5452,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.750,5561,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.800,5722,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.850,5865,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.900,6034,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.950,6340,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.975,6690,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.990,7094,quantile,US,1 wk ahead inc death,2020-09-20,2020-09-26
0.010,3178,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.025,3401,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.050,3667,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.100,3875,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.150,4033,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.200,4172,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.250,4312,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.300,4429,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.350,4555,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.400,4650,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.450,4774,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.500,4860,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
,4860,point,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.550,4984,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.600,5110,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.650,5235,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.700,5367,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.750,5526,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.800,5696,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.850,5915,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.900,6169,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.950,6619,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.975,6887,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.990,7112,quantile,US,2 wk ahead inc death,2020-09-20,2020-10-03
0.010,2801,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
0.025,3047,quantile,US,3 wk ahead inc death,2020-09-20,2020-10-10
