quantile,value,type,location,target,forecast_date,target_end_date
0.010,3718,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.025,3901,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.050,4084,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.100,4307,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.150,4467,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.200,4600,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.250,4730,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.300,4833,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.350,4920,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.400,5048,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.450,5155,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.500,5238,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
,5238,point,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.550,5326,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.600,5426,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.650,5539,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.700,5634,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.750,5740,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.800,5874,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.850,6043,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.900,6252,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.950,6597,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.975,6904,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.990,7257,quantile,US,1 wk ahead inc death,2020-10-11,2020-10-17
0.010,3339,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.025,3673,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.050,3889,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.100,4232,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.150,4433,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.200,4600,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.250,4746,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.300,4908,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.350,5028,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.400,5166,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.450,5268,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.500,5395,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
,5395,point,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.550,5526,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.600,5670,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.650,5815,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.700,5944,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.750,6129,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.800,6320,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.850,6504,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.900,6871,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.950,7558,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.975,8130,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.990,8572,quantile,US,2 wk ahead inc death,2020-10-11,2020-10-24
0.010,3161,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.025,3354,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.050,3645,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.100,3978,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.150,4264,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.200,4513,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.250,4704,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.300,4878,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.350,5103,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.400,5247,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.450,5465,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.500,5656,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
,5656,point,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.550,5829,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.600,6065,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.650,6264,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.700,6531,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.750,6680,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.800,6959,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.850,7332,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.900,7874,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.950,8624,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.975,9210,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.990,10009,quantile,US,3 wk ahead inc death,2020-10-11,2020-10-31
0.010,2519,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.025,2780,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.050,3103,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.100,3549,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.150,4000,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.200,4320,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.250,4612,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.300,4931,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.350,5226,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.400,5492,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
0.450,5673,quantile,US,4 wk ahead inc death,2020-10-11,2020-11-07
