quantile,value,type,location,target,forecast_date,target_end_date
0.010,5093,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.025,5396,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.050,5659,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.100,5903,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.150,6133,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.200,6318,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.250,6473,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.300,6634,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.350,6778,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.400,6896,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.450,7027,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.500,7120,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
,7120,point,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.550,7286,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.600,7418,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.650,7548,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.700,7710,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.750,7879,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.800,8071,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.850,8281,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.900,8581,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.950,9048,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.975,9596,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.990,9870,quantile,US,1 wk ahead inc death,2020-08-02,2020-08-08
0.010,4428,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.025,4750,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.050,4962,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.100,5345,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.150,5534,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.200,5745,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.250,5939,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.300,6075,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.350,6241,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.400,6386,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.450,6530,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.500,6686,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
,6686,point,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.550,6824,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.600,7035,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.650,7197,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.700,7426,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.750,7626,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.800,7847,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.850,8126,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.900,8506,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.950,9103,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.975,9515,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.990,10091,quantile,US,2 wk ahead inc death,2020-08-02,2020-08-15
0.010,3799,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.025,3995,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.050,4219,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.100,4558,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.150,4798,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.200,5007,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.250,5194,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.300,5374,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.350,5552,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.400,5701,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.450,5878,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.500,6036,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
,6036,point,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.550,6221,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.600,6406,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.650,6604,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.700,6844,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.750,7095,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.800,7413,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.850,7722,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.900,8265,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.950,8771,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.975,9313,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.990,9906,quantile,US,3 wk ahead inc death,2020-08-02,2020-08-22
0.010,2870,quantile,US,4 wk ahead inc death,2020-08-02,2020-08-29
