quantile,value,type,location,target,forecast_date,target_end_date
0.010,2986,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.025,3208,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.050,3346,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.100,3545,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.150,3679,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.200,3825,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.250,3964,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.300,4053,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.350,4156,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.400,4236,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.450,4334,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.500,4448,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
,4448,point,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.550,4540,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.600,4643,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.650,4761,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.700,4905,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.750,5072,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.800,5302,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.850,5592,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.900,5958,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.950,6561,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.975,7234,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.990,7744,quantile,US,1 wk ahead inc death,2020-10-18,2020-10-24
0.010,2448,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.025,2697,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.050,2895,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.100,3051,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.150,3213,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.200,3331,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.250,3451,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.300,3572,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.350,3680,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.400,3789,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.450,3897,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.500,4014,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
,4014,point,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.550,4113,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.600,4248,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.650,4399,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.700,4607,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.750,4886,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.800,5135,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.850,5642,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.900,6269,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.950,7654,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.975,10249,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.990,13557,quantile,US,2 wk ahead inc death,2020-10-18,2020-10-31
0.010,2055,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.025,2263,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.050,2409,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.100,2595,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.150,2736,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.200,2860,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.250,2947,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.300,3039,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.350,3145,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.400,3250,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.450,3364,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.500,3482,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
,3482,point,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.550,3654,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.600,3851,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.650,4080,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.700,4298,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.750,4546,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.800,4941,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.850,5527,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.900,6612,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.950,8548,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.975,12748,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.990,24024,quantile,US,3 wk ahead inc death,2020-10-18,2020-11-07
0.010,1740,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.025,1927,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.050,2049,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.100,2193,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.150,2311,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.200,2420,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.250,2522,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.300,2602,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.350,2702,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.400,2810,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.450,2925,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
0.500,3012,quantile,US,4 wk ahead inc death,2020-10-18,2020-11-14
