quantile,value,type,location,target,forecast_date,target_end_date
0.010,3882,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.025,4046,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.050,4260,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.100,4479,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.150,4670,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.200,4870,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.250,5007,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.300,5146,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.350,5280,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.400,5391,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.450,5492,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.500,5623,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
,5623,point,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.550,5752,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.600,5902,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.650,6041,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.700,6168,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.750,6358,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.800,6584,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.850,6872,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.900,7139,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.950,7792,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.975,8462,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.990,9327,quantile,US,1 wk ahead inc death,2020-07-26,2020-08-01
0.010,3168,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.025,3349,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.050,3529,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.100,3853,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.150,4001,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.200,4173,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.250,4332,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.300,4444,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.350,4561,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.400,4703,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.450,4823,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.500,4974,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
,4974,point,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.550,5110,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.600,5249,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.650,5413,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.700,5624,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.750,5851,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.800,6090,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.850,6370,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.900,6966,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.950,7927,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.975,8797,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.990,10848,quantile,US,2 wk ahead inc death,2020-07-26,2020-08-08
0.010,2632,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.025,2813,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.050,3011,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.100,3241,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.150,3389,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.200,3521,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.250,3646,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.300,3754,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.350,3866,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.400,3956,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.450,4097,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.500,4217,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
,4217,point,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.550,4361,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.600,4510,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.650,4648,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.700,4804,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.750,5047,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.800,5412,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.850,5728,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.900,6292,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.950,7383,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.975,8697,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.990,10648,quantile,US,3 wk ahead inc death,2020-07-26,2020-08-15
0.010,2201,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.025,2355,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.050,2520,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.100,2668,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.150,2816,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.200,2928,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.250,3053,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.300,3157,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.350,3265,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.400,3363,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.450,3493,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.500,3622,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
,3622,point,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.550,3758,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.600,3922,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.650,4054,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.700,4232,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.750,4455,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.800,4723,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.850,5072,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.900,5538,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.950,6631,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.975,8266,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.990,9880,quantile,US,4 wk ahead inc death,2020-07-26,2020-08-22
0.010,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.025,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.050,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.100,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.150,0,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.200,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.250,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.300,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.350,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.400,1,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.450,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.500,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
,2,point,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.550,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.600,2,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.650,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.700,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.750,3,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.800,4,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.850,4,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.900,5,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.950,6,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.975,8,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.990,9,quantile,02,1 wk ahead inc death,2020-07-26,2020-08-01
0.010,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.025,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.050,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.100,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.150,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.200,0,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.250,1,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.300,1,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.350,1,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.400,1,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.450,2,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
0.500,2,quantile,02,2 wk ahead inc death,2020-07-26,2020-08-08
