quantile,value,type,location,target,forecast_date,target_end_date
0.010,2260,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.025,2386,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.050,2489,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.100,2609,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.150,2705,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.200,2779,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.250,2825,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.300,2876,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.350,2946,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.400,3001,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.450,3045,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.500,3116,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
,3116,point,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.550,3170,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.600,3231,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.650,3293,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.700,3349,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.750,3411,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.800,3493,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.850,3582,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.900,3688,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.950,3835,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.975,4034,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.990,4155,quantile,US,1 wk ahead inc death,2020-06-28,2020-07-04
0.010,1869,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.025,2004,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.050,2117,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.100,2210,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.150,2294,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.200,2356,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.250,2405,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.300,2462,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.350,2518,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.400,2578,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.450,2619,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.500,2656,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
,2656,point,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.550,2705,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.600,2756,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.650,2810,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.700,2859,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.750,2931,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.800,3003,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.850,3079,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.900,3166,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.950,3300,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.975,3471,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.990,3630,quantile,US,2 wk ahead inc death,2020-06-28,2020-07-11
0.010,1577,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.025,1689,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.050,1764,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.100,1882,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.150,1957,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.200,2007,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.250,2052,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.300,2095,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.350,2144,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.400,2168,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.450,2209,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.500,2253,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
,2253,point,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.550,2292,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.600,2337,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.650,2381,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.700,2430,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.750,2481,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.800,2541,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.850,2612,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.900,2707,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.950,2856,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.975,2948,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.990,3093,quantile,US,3 wk ahead inc death,2020-06-28,2020-07-18
0.010,1307,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.025,1401,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.050,1497,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.100,1600,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.150,1663,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.200,1709,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.250,1756,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.300,1797,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.350,1833,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.400,1867,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.450,1907,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.500,1938,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
,1938,point,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.550,1972,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.600,2007,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.650,2042,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.700,2086,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.750,2129,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.800,2190,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.850,2252,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.900,2339,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.950,2476,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.975,2605,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.990,2733,quantile,US,4 wk ahead inc death,2020-06-28,2020-07-25
0.010,0,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.025,0,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.050,0,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.100,0,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.150,0,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.200,1,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.250,1,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.300,1,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.350,1,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.400,1,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.450,2,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.500,2,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
,2,point,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.550,2,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.600,2,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.650,3,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.700,3,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.750,4,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.800,5,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.850,5,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.900,7,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.950,10,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.975,14,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.990,22,quantile,02,1 wk ahead inc death,2020-06-28,2020-07-04
0.010,0,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.025,0,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.050,0,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.100,0,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.150,0,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.200,1,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.250,1,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.300,1,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.350,1,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.400,2,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.450,2,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.500,2,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
,2,point,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.550,3,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.600,3,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.650,4,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.700,5,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.750,6,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.800,8,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.850,10,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.900,13,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.950,21,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.975,31,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.990,68,quantile,02,2 wk ahead inc death,2020-06-28,2020-07-11
0.010,0,quantile,02,3 wk ahead inc death,2020-06-28,2020-07-18
0.025,0,quantile,02,3 wk ahead inc death,2020-06-28,2020-07-18
0.050,0,quantile,02,3 wk ahead inc death,2020-06-28,2020-07-18
0.100,0,quantile,02,3 wk ahead inc death,2020-06-28,2020-07-18
