quantile,value,type,location,target,forecast_date,target_end_date
0.010,3463,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.025,3683,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.050,3891,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.100,4147,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.150,4289,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.200,4418,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.250,4512,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.300,4650,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.350,4762,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.400,4862,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.450,4963,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.500,5071,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
,5071,point,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.550,5174,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.600,5263,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.650,5377,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.700,5486,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.750,5618,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.800,5777,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.850,5973,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.900,6197,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.950,6620,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.975,6965,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.990,7339,quantile,US,1 wk ahead inc death,2020-08-30,2020-09-05
0.010,2925,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.025,3127,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.050,3261,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.100,3493,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.150,3649,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.200,3773,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.250,3874,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.300,3957,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.350,4052,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.400,4127,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.450,4216,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.500,4306,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
,4306,point,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.550,4402,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.600,4530,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.650,4643,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.700,4779,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.750,4894,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.800,5073,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
0.850,5337,quantile,US,2 wk ahead inc death,2020-08-30,2020-09-12
