quantile,value,type,location,target,forecast_date,target_end_date
0.010,2594,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.025,2742,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.050,2863,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.100,2996,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.150,3080,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.200,3154,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.250,3236,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.300,3311,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.350,3384,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.400,3454,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.450,3515,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.500,3582,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
,3582,point,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.550,3635,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.600,3694,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.650,3748,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.700,3814,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.750,3880,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.800,3970,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.850,4078,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.900,4226,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.950,4442,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.975,4588,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.990,4715,quantile,US,1 wk ahead inc death,2020-06-21,2020-06-27
0.010,2066,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.025,2193,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.050,2310,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.100,2487,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.150,2574,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.200,2637,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.250,2733,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.300,2808,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.350,2868,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.400,2935,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.450,2989,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
0.500,3032,quantile,US,2 wk ahead inc death,2020-06-21,2020-07-04
,3032,point,US,2 wk ahead inc death,2020-06-21,2020-07-04
