quantile,value,type,location,target,forecast_date,target_end_date
0.010,3042,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.025,3247,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.050,3382,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.100,3536,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.150,3644,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.200,3757,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.250,3859,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.300,3940,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.350,4046,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.400,4141,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.450,4226,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.500,4312,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
,4312,point,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.550,4405,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.600,4500,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.650,4584,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.700,4732,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.750,4859,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.800,5000,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.850,5140,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.900,5372,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.950,5830,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.975,6230,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.990,7255,quantile,US,1 wk ahead inc death,2020-09-13,2020-09-19
0.010,2531,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.025,2665,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.050,2804,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.100,3013,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.150,3134,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.200,3226,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.250,3320,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.300,3408,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.350,3487,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.400,3573,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.450,3645,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.500,3724,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
,3724,point,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.550,3805,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.600,3895,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.650,3994,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.700,4113,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.750,4256,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.800,4456,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.850,4723,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.900,5150,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.950,5949,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.975,7657,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.990,10899,quantile,US,2 wk ahead inc death,2020-09-13,2020-09-26
0.010,2152,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.025,2296,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.050,2380,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.100,2536,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.150,2633,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.200,2712,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.250,2786,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.300,2854,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.350,2933,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.400,3031,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.450,3112,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.500,3192,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
,3192,point,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.550,3271,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.600,3370,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.650,3461,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.700,3592,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.750,3791,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.800,4017,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.850,4294,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.900,4741,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.950,6491,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.975,10201,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.990,15209,quantile,US,3 wk ahead inc death,2020-09-13,2020-10-03
0.010,1682,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.025,1850,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.050,2005,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.100,2134,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.150,2247,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.200,2333,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.250,2406,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.300,2478,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.350,2526,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.400,2584,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.450,2650,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.500,2723,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
,2723,point,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.550,2809,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.600,2935,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.650,3043,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.700,3186,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.750,3368,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.800,3578,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.850,3967,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.900,4621,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.950,6577,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.975,11073,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.990,21177,quantile,US,4 wk ahead inc death,2020-09-13,2020-10-10
0.010,0,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.025,0,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.050,0,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.100,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.150,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.200,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.250,1,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.300,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.350,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.400,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.450,2,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.500,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
,3,point,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.550,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.600,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.650,3,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.700,4,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.750,4,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.800,5,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.850,5,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.900,6,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.950,8,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.975,9,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.990,12,quantile,02,1 wk ahead inc death,2020-09-13,2020-09-19
0.010,0,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.025,0,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.050,0,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.100,0,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.150,1,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.200,1,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.250,1,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.300,1,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.350,1,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.400,2,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.450,2,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.500,2,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
,2,point,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.550,2,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.600,3,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.650,3,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.700,3,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.750,4,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.800,4,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.850,5,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
0.900,6,quantile,02,2 wk ahead inc death,2020-09-13,2020-09-26
